,SEP28k-E,Prolongation,Block,Interjection,FileName,NoStutter,Repetition
13482,dev,0.0,0.0,0.0,HeStutters_21_194.wav,1.0,0.0
13483,dev,0.0,1.0,1.0,HeStutters_21_199.wav,0.0,0.0
13484,dev,0.0,0.0,0.0,HeStutters_21_200.wav,1.0,0.0
13485,dev,0.0,0.0,0.0,HeStutters_21_201.wav,0.0,1.0
13486,dev,0.0,0.0,0.0,HeStutters_21_210.wav,1.0,0.0
13487,dev,0.0,0.0,1.0,HeStutters_21_211.wav,0.0,1.0
13488,dev,0.0,0.0,0.0,HeStutters_21_212.wav,1.0,0.0
13489,dev,0.0,0.0,0.0,HeStutters_21_214.wav,0.0,1.0
13490,dev,0.0,0.0,0.0,HeStutters_21_215.wav,1.0,0.0
13491,dev,0.0,1.0,1.0,HeStutters_21_219.wav,0.0,0.0
13492,dev,0.0,0.0,0.0,HeStutters_21_220.wav,0.0,1.0
13493,dev,0.0,1.0,0.0,HeStutters_22_0.wav,0.0,1.0
13494,dev,0.0,0.0,0.0,HeStutters_22_1.wav,1.0,0.0
13495,dev,0.0,0.0,1.0,HeStutters_22_24.wav,1.0,0.0
13496,dev,0.0,0.0,0.0,HeStutters_22_34.wav,1.0,0.0
13497,dev,0.0,0.0,0.0,HeStutters_22_40.wav,1.0,0.0
13498,dev,0.0,0.0,0.0,HeStutters_22_45.wav,1.0,0.0
13499,dev,0.0,0.0,0.0,HeStutters_22_46.wav,1.0,0.0
13500,dev,0.0,0.0,1.0,HeStutters_22_51.wav,1.0,0.0
13501,dev,0.0,0.0,1.0,HeStutters_22_62.wav,0.0,1.0
13502,dev,0.0,0.0,0.0,HeStutters_22_63.wav,0.0,1.0
13503,dev,0.0,0.0,0.0,HeStutters_22_64.wav,1.0,0.0
13504,dev,0.0,0.0,1.0,HeStutters_22_66.wav,1.0,0.0
13505,dev,0.0,0.0,0.0,HeStutters_22_100.wav,0.0,0.0
13506,dev,0.0,0.0,0.0,HeStutters_22_101.wav,0.0,1.0
13507,dev,0.0,0.0,0.0,HeStutters_22_102.wav,1.0,0.0
13508,dev,0.0,0.0,0.0,HeStutters_22_116.wav,0.0,1.0
13509,dev,0.0,0.0,0.0,HeStutters_22_131.wav,1.0,0.0
13510,dev,0.0,0.0,0.0,HeStutters_22_132.wav,0.0,1.0
13511,dev,0.0,1.0,0.0,HeStutters_22_142.wav,0.0,0.0
13512,dev,0.0,0.0,1.0,HeStutters_22_143.wav,1.0,0.0
13513,dev,0.0,0.0,0.0,HeStutters_22_145.wav,0.0,1.0
13514,dev,0.0,0.0,0.0,HeStutters_22_149.wav,1.0,0.0
13515,dev,0.0,0.0,1.0,HeStutters_22_152.wav,0.0,0.0
13516,dev,0.0,1.0,0.0,HeStutters_22_168.wav,0.0,0.0
13517,dev,0.0,1.0,0.0,HeStutters_22_169.wav,0.0,0.0
13518,dev,0.0,0.0,1.0,HeStutters_22_182.wav,0.0,0.0
13519,dev,0.0,0.0,0.0,HeStutters_22_183.wav,1.0,0.0
13520,dev,1.0,1.0,0.0,HeStutters_22_184.wav,0.0,0.0
13521,dev,0.0,0.0,0.0,HeStutters_22_185.wav,1.0,1.0
13522,dev,1.0,1.0,0.0,HeStutters_22_195.wav,0.0,0.0
13523,dev,0.0,0.0,0.0,HeStutters_22_196.wav,0.0,1.0
13524,dev,0.0,0.0,0.0,HeStutters_22_197.wav,1.0,0.0
13525,dev,0.0,0.0,1.0,HeStutters_22_199.wav,1.0,0.0
13526,dev,0.0,0.0,0.0,HeStutters_22_200.wav,1.0,0.0
13527,dev,0.0,0.0,1.0,HeStutters_22_201.wav,1.0,0.0
13528,dev,0.0,0.0,0.0,HeStutters_22_202.wav,0.0,1.0
13529,dev,0.0,0.0,0.0,HeStutters_22_203.wav,1.0,0.0
13530,dev,0.0,0.0,0.0,HeStutters_23_1.wav,1.0,0.0
13531,dev,0.0,0.0,0.0,HeStutters_23_2.wav,0.0,1.0
13532,dev,0.0,0.0,1.0,HeStutters_23_3.wav,1.0,0.0
13533,dev,0.0,0.0,0.0,HeStutters_23_6.wav,0.0,1.0
13534,dev,0.0,0.0,0.0,HeStutters_23_10.wav,0.0,1.0
13535,dev,0.0,0.0,0.0,HeStutters_23_11.wav,0.0,1.0
13536,dev,0.0,0.0,1.0,HeStutters_23_17.wav,1.0,0.0
13537,dev,0.0,0.0,0.0,HeStutters_23_18.wav,0.0,1.0
13538,dev,0.0,0.0,0.0,HeStutters_23_20.wav,1.0,0.0
13539,dev,0.0,0.0,1.0,HeStutters_23_21.wav,1.0,0.0
13540,dev,0.0,0.0,1.0,HeStutters_23_22.wav,0.0,1.0
13541,dev,0.0,0.0,1.0,HeStutters_23_23.wav,1.0,0.0
13542,dev,1.0,0.0,0.0,HeStutters_23_24.wav,0.0,0.0
13543,dev,0.0,0.0,0.0,HeStutters_23_29.wav,0.0,1.0
13544,dev,0.0,0.0,0.0,HeStutters_23_30.wav,1.0,0.0
13545,dev,1.0,0.0,1.0,HeStutters_23_33.wav,0.0,1.0
13546,dev,0.0,0.0,0.0,HeStutters_23_34.wav,0.0,1.0
13547,dev,0.0,0.0,0.0,HeStutters_23_40.wav,0.0,1.0
13548,dev,0.0,0.0,0.0,HeStutters_23_41.wav,0.0,1.0
13549,dev,1.0,0.0,0.0,HeStutters_23_42.wav,0.0,0.0
13550,dev,0.0,1.0,0.0,HeStutters_23_43.wav,0.0,0.0
13551,dev,0.0,0.0,0.0,HeStutters_23_44.wav,0.0,1.0
13552,dev,0.0,0.0,1.0,HeStutters_23_48.wav,0.0,0.0
13553,dev,1.0,0.0,0.0,HeStutters_23_49.wav,0.0,0.0
13554,dev,0.0,0.0,0.0,HeStutters_23_50.wav,0.0,1.0
13555,dev,0.0,0.0,0.0,HeStutters_23_55.wav,0.0,1.0
13556,dev,0.0,0.0,0.0,HeStutters_23_57.wav,0.0,1.0
13557,dev,0.0,0.0,1.0,HeStutters_23_61.wav,1.0,0.0
13558,dev,1.0,0.0,0.0,HeStutters_23_62.wav,0.0,0.0
13559,dev,0.0,0.0,1.0,HeStutters_23_63.wav,1.0,0.0
13560,dev,0.0,0.0,0.0,HeStutters_23_64.wav,1.0,0.0
13561,dev,0.0,0.0,0.0,HeStutters_23_65.wav,0.0,1.0
13562,dev,0.0,0.0,0.0,HeStutters_23_66.wav,0.0,1.0
13563,dev,0.0,0.0,0.0,HeStutters_23_67.wav,0.0,1.0
13564,dev,1.0,0.0,1.0,HeStutters_23_68.wav,0.0,0.0
13565,dev,0.0,0.0,0.0,HeStutters_23_69.wav,1.0,0.0
13566,dev,0.0,0.0,0.0,HeStutters_23_70.wav,0.0,1.0
13567,dev,0.0,0.0,0.0,HeStutters_23_71.wav,1.0,0.0
13568,dev,0.0,0.0,0.0,HeStutters_23_78.wav,0.0,1.0
13569,dev,0.0,0.0,1.0,HeStutters_23_85.wav,1.0,0.0
13570,dev,0.0,0.0,0.0,HeStutters_23_93.wav,1.0,0.0
13571,dev,0.0,0.0,0.0,HeStutters_23_94.wav,0.0,1.0
13572,dev,0.0,0.0,0.0,HeStutters_23_96.wav,1.0,0.0
13573,dev,0.0,0.0,1.0,HeStutters_23_97.wav,0.0,1.0
13574,dev,0.0,0.0,1.0,HeStutters_23_98.wav,1.0,0.0
13575,dev,0.0,0.0,1.0,HeStutters_23_99.wav,0.0,1.0
13576,dev,0.0,0.0,1.0,HeStutters_23_100.wav,0.0,1.0
13577,dev,0.0,0.0,1.0,HeStutters_23_101.wav,1.0,0.0
13578,dev,0.0,0.0,0.0,HeStutters_23_103.wav,0.0,1.0
13579,dev,0.0,0.0,0.0,HeStutters_23_106.wav,0.0,1.0
13580,dev,1.0,0.0,0.0,HeStutters_23_110.wav,0.0,0.0
13581,dev,0.0,0.0,1.0,HeStutters_23_111.wav,1.0,0.0
13582,dev,0.0,0.0,0.0,HeStutters_23_113.wav,0.0,1.0
13583,dev,0.0,0.0,0.0,HeStutters_23_114.wav,0.0,1.0
13584,dev,0.0,0.0,0.0,HeStutters_23_115.wav,0.0,1.0
13585,dev,0.0,1.0,0.0,HeStutters_23_121.wav,0.0,0.0
13586,dev,0.0,0.0,0.0,HeStutters_23_122.wav,1.0,0.0
13587,dev,0.0,0.0,0.0,HeStutters_23_123.wav,1.0,0.0
13588,dev,0.0,0.0,0.0,HeStutters_23_124.wav,0.0,1.0
13589,dev,0.0,1.0,1.0,HeStutters_23_125.wav,0.0,1.0
13590,dev,0.0,0.0,0.0,HeStutters_23_126.wav,0.0,1.0
13591,dev,0.0,0.0,0.0,HeStutters_23_127.wav,0.0,1.0
13592,dev,0.0,0.0,0.0,HeStutters_23_129.wav,0.0,1.0
13593,dev,0.0,0.0,0.0,HeStutters_23_130.wav,0.0,1.0
13594,dev,0.0,0.0,0.0,HeStutters_23_133.wav,0.0,1.0
13595,dev,0.0,1.0,1.0,HeStutters_23_135.wav,0.0,0.0
13596,dev,0.0,1.0,1.0,HeStutters_23_136.wav,0.0,0.0
13597,dev,0.0,0.0,0.0,HeStutters_23_137.wav,0.0,1.0
13598,dev,0.0,0.0,1.0,HeStutters_23_139.wav,0.0,0.0
13599,dev,0.0,0.0,0.0,HeStutters_23_140.wav,0.0,1.0
13600,dev,0.0,0.0,0.0,HeStutters_23_141.wav,0.0,1.0
13601,dev,1.0,0.0,1.0,HeStutters_23_144.wav,0.0,0.0
13602,dev,0.0,0.0,0.0,HeStutters_23_147.wav,0.0,1.0
13603,dev,1.0,0.0,1.0,HeStutters_23_150.wav,0.0,0.0
13604,dev,1.0,0.0,1.0,HeStutters_23_151.wav,0.0,0.0
13605,dev,0.0,0.0,1.0,HeStutters_23_152.wav,1.0,0.0
13606,dev,0.0,0.0,0.0,HeStutters_23_155.wav,0.0,1.0
13607,dev,0.0,0.0,1.0,HeStutters_23_160.wav,1.0,0.0
13608,dev,0.0,0.0,0.0,HeStutters_23_161.wav,1.0,0.0
13609,dev,0.0,1.0,0.0,HeStutters_23_162.wav,0.0,1.0
13610,dev,0.0,0.0,1.0,HeStutters_23_166.wav,1.0,0.0
13611,dev,0.0,0.0,1.0,HeStutters_23_170.wav,1.0,0.0
13612,dev,1.0,0.0,0.0,HeStutters_23_174.wav,0.0,1.0
13613,dev,0.0,0.0,1.0,HeStutters_23_178.wav,1.0,0.0
13614,dev,0.0,0.0,0.0,HeStutters_23_179.wav,0.0,1.0
13615,dev,0.0,0.0,0.0,HeStutters_23_180.wav,0.0,1.0
13616,dev,0.0,0.0,0.0,HeStutters_23_182.wav,1.0,0.0
13617,dev,0.0,0.0,1.0,HeStutters_23_188.wav,1.0,0.0
13618,dev,0.0,0.0,0.0,HeStutters_23_189.wav,0.0,1.0
13619,dev,0.0,0.0,0.0,HeStutters_23_190.wav,0.0,1.0
13620,dev,0.0,0.0,1.0,HeStutters_23_191.wav,1.0,0.0
13621,dev,0.0,0.0,0.0,HeStutters_23_192.wav,1.0,0.0
13622,dev,0.0,0.0,1.0,HeStutters_23_194.wav,1.0,0.0
13623,dev,0.0,0.0,0.0,HeStutters_23_195.wav,0.0,1.0
13624,dev,0.0,0.0,1.0,HeStutters_23_197.wav,0.0,1.0
13625,dev,0.0,0.0,0.0,HeStutters_23_198.wav,1.0,0.0
13626,dev,0.0,0.0,0.0,HeStutters_23_204.wav,0.0,1.0
13627,dev,0.0,0.0,0.0,HeStutters_23_205.wav,0.0,1.0
13628,dev,0.0,0.0,0.0,HeStutters_23_206.wav,0.0,1.0
13629,dev,0.0,0.0,0.0,HeStutters_23_207.wav,0.0,0.0
13630,dev,0.0,0.0,1.0,HeStutters_23_214.wav,1.0,0.0
13631,test,0.0,0.0,0.0,HVSA_0_0.wav,1.0,0.0
13632,test,0.0,0.0,1.0,HVSA_0_1.wav,1.0,0.0
13633,test,0.0,0.0,1.0,HVSA_0_2.wav,0.0,0.0
13634,test,0.0,0.0,1.0,HVSA_0_3.wav,1.0,0.0
13635,test,0.0,0.0,1.0,HVSA_0_4.wav,0.0,0.0
13636,test,0.0,0.0,0.0,HVSA_0_5.wav,1.0,0.0
13637,test,0.0,0.0,1.0,HVSA_0_6.wav,0.0,1.0
13638,test,0.0,1.0,1.0,HVSA_0_7.wav,0.0,0.0
13639,test,0.0,0.0,1.0,HVSA_0_8.wav,0.0,0.0
13640,test,0.0,0.0,1.0,HVSA_0_9.wav,0.0,0.0
13641,test,1.0,0.0,0.0,HVSA_0_10.wav,0.0,0.0
13642,test,0.0,1.0,0.0,HVSA_0_11.wav,1.0,0.0
13643,test,0.0,0.0,1.0,HVSA_0_12.wav,0.0,0.0
13644,test,0.0,0.0,1.0,HVSA_0_13.wav,1.0,0.0
13645,test,0.0,0.0,0.0,HVSA_0_14.wav,0.0,1.0
13646,test,0.0,1.0,0.0,HVSA_0_15.wav,0.0,0.0
13647,test,0.0,0.0,1.0,HVSA_0_17.wav,0.0,0.0
13648,test,0.0,0.0,0.0,HVSA_0_18.wav,1.0,0.0
13649,test,0.0,0.0,0.0,HVSA_0_19.wav,0.0,0.0
13650,test,0.0,0.0,1.0,HVSA_0_20.wav,1.0,0.0
13651,test,0.0,0.0,1.0,HVSA_0_21.wav,1.0,0.0
13652,test,0.0,0.0,0.0,HVSA_0_22.wav,1.0,0.0
13653,test,0.0,0.0,0.0,HVSA_0_23.wav,0.0,1.0
13654,test,0.0,1.0,0.0,HVSA_0_24.wav,0.0,0.0
13655,test,1.0,0.0,0.0,HVSA_0_25.wav,0.0,0.0
13656,test,0.0,0.0,0.0,HVSA_0_26.wav,0.0,0.0
13657,test,0.0,0.0,0.0,HVSA_0_27.wav,0.0,0.0
13658,test,0.0,0.0,0.0,HVSA_0_28.wav,1.0,0.0
13659,test,0.0,0.0,0.0,HVSA_0_29.wav,0.0,0.0
13660,test,0.0,0.0,0.0,HVSA_0_30.wav,1.0,0.0
13661,test,0.0,0.0,0.0,HVSA_0_31.wav,1.0,0.0
13662,test,0.0,0.0,0.0,HVSA_0_32.wav,0.0,1.0
13663,test,0.0,0.0,0.0,HVSA_0_33.wav,1.0,0.0
13664,test,1.0,0.0,1.0,HVSA_0_34.wav,0.0,0.0
13665,test,0.0,0.0,0.0,HVSA_0_35.wav,1.0,0.0
13666,test,1.0,0.0,0.0,HVSA_0_36.wav,0.0,0.0
13667,test,1.0,0.0,0.0,HVSA_0_37.wav,0.0,0.0
13668,test,0.0,1.0,0.0,HVSA_0_38.wav,0.0,0.0
13669,test,1.0,1.0,0.0,HVSA_0_39.wav,0.0,0.0
13670,test,0.0,0.0,0.0,HVSA_0_40.wav,1.0,0.0
13671,test,1.0,0.0,0.0,HVSA_0_41.wav,0.0,0.0
13672,test,0.0,0.0,0.0,HVSA_0_42.wav,0.0,0.0
13673,test,0.0,0.0,0.0,HVSA_0_43.wav,1.0,0.0
13674,test,0.0,0.0,0.0,HVSA_0_44.wav,1.0,0.0
13675,test,0.0,0.0,0.0,HVSA_0_45.wav,1.0,0.0
13676,test,0.0,1.0,0.0,HVSA_0_46.wav,0.0,0.0
13677,test,0.0,0.0,0.0,HVSA_0_47.wav,1.0,0.0
13678,test,0.0,0.0,0.0,HVSA_0_48.wav,0.0,0.0
13679,test,0.0,1.0,0.0,HVSA_0_49.wav,0.0,0.0
13680,test,1.0,1.0,0.0,HVSA_0_50.wav,0.0,0.0
13681,test,0.0,0.0,0.0,HVSA_0_51.wav,0.0,0.0
13682,test,0.0,0.0,0.0,HVSA_0_52.wav,1.0,0.0
13683,test,1.0,0.0,0.0,HVSA_0_53.wav,0.0,0.0
13684,test,0.0,0.0,0.0,HVSA_0_54.wav,0.0,1.0
13685,test,0.0,1.0,1.0,HVSA_0_55.wav,0.0,0.0
13686,test,0.0,0.0,1.0,HVSA_0_56.wav,1.0,0.0
13687,test,0.0,0.0,1.0,HVSA_0_57.wav,1.0,0.0
13688,test,0.0,0.0,0.0,HVSA_0_58.wav,1.0,0.0
13689,test,0.0,0.0,0.0,HVSA_0_59.wav,1.0,0.0
13690,test,0.0,0.0,1.0,HVSA_0_60.wav,1.0,0.0
13691,test,0.0,0.0,1.0,HVSA_0_61.wav,0.0,0.0
13692,test,0.0,0.0,1.0,HVSA_0_62.wav,0.0,1.0
13693,test,0.0,0.0,0.0,HVSA_0_63.wav,1.0,0.0
13694,test,1.0,0.0,0.0,HVSA_0_64.wav,0.0,0.0
13695,test,0.0,0.0,1.0,HVSA_0_65.wav,1.0,0.0
13696,test,1.0,1.0,1.0,HVSA_0_66.wav,0.0,0.0
13697,test,0.0,1.0,1.0,HVSA_0_67.wav,0.0,0.0
13698,test,0.0,0.0,1.0,HVSA_0_68.wav,1.0,0.0
13699,test,0.0,0.0,0.0,HVSA_0_69.wav,1.0,0.0
13700,test,1.0,0.0,1.0,HVSA_0_70.wav,0.0,0.0
13701,test,0.0,0.0,0.0,HVSA_0_71.wav,0.0,1.0
13702,test,0.0,0.0,1.0,HVSA_0_72.wav,1.0,0.0
13703,test,0.0,0.0,0.0,HVSA_0_73.wav,0.0,1.0
13704,test,0.0,1.0,0.0,HVSA_0_74.wav,0.0,1.0
13705,test,0.0,0.0,1.0,HVSA_0_75.wav,0.0,1.0
13706,test,0.0,0.0,1.0,HVSA_0_76.wav,1.0,0.0
13707,test,0.0,0.0,1.0,HVSA_0_77.wav,1.0,0.0
13708,test,1.0,0.0,0.0,HVSA_0_78.wav,0.0,0.0
13709,test,0.0,1.0,0.0,HVSA_0_79.wav,0.0,0.0
13710,test,0.0,1.0,0.0,HVSA_0_80.wav,0.0,0.0
13711,test,0.0,0.0,0.0,HVSA_0_81.wav,1.0,0.0
13712,test,0.0,1.0,0.0,HVSA_0_82.wav,0.0,0.0
13713,test,1.0,1.0,0.0,HVSA_0_83.wav,0.0,0.0
13714,test,0.0,1.0,0.0,HVSA_0_84.wav,0.0,0.0
13715,test,0.0,0.0,0.0,HVSA_0_85.wav,0.0,1.0
13716,test,0.0,0.0,0.0,HVSA_0_86.wav,1.0,0.0
13717,test,0.0,0.0,1.0,HVSA_0_87.wav,1.0,0.0
13718,test,0.0,0.0,0.0,HVSA_0_88.wav,1.0,0.0
13719,test,0.0,0.0,0.0,HVSA_0_89.wav,1.0,0.0
13720,test,1.0,0.0,0.0,HVSA_0_90.wav,0.0,0.0
13721,test,0.0,0.0,0.0,HVSA_0_91.wav,0.0,0.0
13722,test,0.0,0.0,0.0,HVSA_0_92.wav,1.0,0.0
13723,test,1.0,0.0,0.0,HVSA_0_93.wav,0.0,0.0
13724,test,0.0,0.0,0.0,HVSA_0_94.wav,1.0,0.0
13725,test,0.0,0.0,0.0,HVSA_0_95.wav,0.0,1.0
13726,test,0.0,0.0,0.0,HVSA_0_96.wav,1.0,0.0
13727,test,0.0,1.0,0.0,HVSA_0_97.wav,0.0,0.0
13728,test,0.0,0.0,0.0,HVSA_0_98.wav,1.0,0.0
13729,test,1.0,0.0,1.0,HVSA_0_99.wav,0.0,0.0
13730,test,0.0,0.0,1.0,HVSA_0_100.wav,0.0,0.0
13731,test,0.0,0.0,0.0,HVSA_0_101.wav,1.0,0.0
13732,test,0.0,0.0,1.0,HVSA_0_102.wav,1.0,0.0
13733,test,0.0,1.0,1.0,HVSA_0_103.wav,0.0,0.0
13734,test,0.0,1.0,1.0,HVSA_0_104.wav,0.0,0.0
13735,test,1.0,0.0,0.0,HVSA_0_105.wav,0.0,0.0
13736,test,0.0,0.0,1.0,HVSA_0_106.wav,1.0,0.0
13737,test,0.0,0.0,0.0,HVSA_0_108.wav,0.0,0.0
13738,test,0.0,1.0,0.0,HVSA_0_109.wav,0.0,0.0
13739,test,0.0,0.0,1.0,HVSA_0_110.wav,0.0,1.0
13740,test,0.0,0.0,0.0,HVSA_0_111.wav,0.0,1.0
13741,test,0.0,1.0,1.0,HVSA_0_112.wav,0.0,0.0
13742,test,0.0,0.0,1.0,HVSA_0_113.wav,1.0,0.0
13743,test,0.0,0.0,1.0,HVSA_0_115.wav,0.0,0.0
13744,test,0.0,0.0,1.0,HVSA_0_116.wav,0.0,0.0
13745,test,0.0,1.0,0.0,HVSA_0_117.wav,0.0,0.0
13746,test,0.0,0.0,1.0,HVSA_0_118.wav,1.0,0.0
13747,test,0.0,1.0,1.0,HVSA_0_119.wav,0.0,0.0
13748,test,0.0,0.0,0.0,HVSA_0_120.wav,1.0,0.0
13749,test,0.0,0.0,0.0,HVSA_0_121.wav,0.0,1.0
13750,test,0.0,0.0,0.0,HVSA_0_122.wav,1.0,0.0
13751,test,0.0,0.0,0.0,HVSA_0_123.wav,1.0,0.0
13752,test,0.0,0.0,0.0,HVSA_0_124.wav,1.0,0.0
13753,test,0.0,0.0,0.0,HVSA_0_125.wav,1.0,0.0
13754,test,0.0,0.0,1.0,HVSA_0_126.wav,1.0,0.0
13755,test,0.0,0.0,0.0,HVSA_0_127.wav,1.0,0.0
13756,test,0.0,0.0,1.0,HVSA_0_128.wav,0.0,0.0
13757,test,0.0,0.0,1.0,HVSA_0_129.wav,0.0,0.0
13758,test,0.0,0.0,0.0,HVSA_0_130.wav,1.0,0.0
13759,test,0.0,0.0,0.0,HVSA_0_131.wav,1.0,0.0
13760,test,0.0,0.0,0.0,HVSA_0_132.wav,1.0,0.0
13761,test,0.0,1.0,0.0,HVSA_0_133.wav,0.0,0.0
13762,test,0.0,0.0,1.0,HVSA_0_134.wav,1.0,0.0
13763,test,0.0,0.0,0.0,HVSA_0_135.wav,1.0,0.0
13764,test,1.0,0.0,1.0,HVSA_0_136.wav,0.0,0.0
13765,dev,0.0,1.0,1.0,HVSA_1_0.wav,0.0,0.0
13766,dev,0.0,0.0,1.0,HVSA_1_1.wav,1.0,0.0
13767,dev,0.0,0.0,0.0,HVSA_1_2.wav,1.0,0.0
13768,dev,0.0,0.0,0.0,HVSA_1_3.wav,1.0,0.0
13769,dev,0.0,0.0,1.0,HVSA_1_4.wav,1.0,0.0
13770,dev,0.0,0.0,1.0,HVSA_1_5.wav,1.0,0.0
13771,dev,1.0,0.0,1.0,HVSA_1_6.wav,0.0,0.0
13772,dev,0.0,0.0,1.0,HVSA_1_7.wav,1.0,0.0
13773,dev,0.0,0.0,0.0,HVSA_1_8.wav,0.0,1.0
13774,dev,0.0,1.0,0.0,HVSA_1_9.wav,0.0,0.0
13775,dev,0.0,0.0,0.0,HVSA_1_10.wav,1.0,0.0
13776,dev,0.0,0.0,1.0,HVSA_1_11.wav,1.0,0.0
13777,dev,0.0,0.0,1.0,HVSA_1_12.wav,1.0,0.0
13778,dev,0.0,0.0,0.0,HVSA_1_13.wav,1.0,0.0
13779,dev,0.0,0.0,1.0,HVSA_1_14.wav,1.0,0.0
13780,dev,0.0,0.0,0.0,HVSA_1_15.wav,0.0,0.0
13781,test,0.0,0.0,0.0,HVSA_1_16.wav,1.0,0.0
13782,dev,0.0,0.0,0.0,HVSA_1_17.wav,1.0,0.0
13783,dev,0.0,0.0,0.0,HVSA_1_18.wav,1.0,0.0
13784,dev,0.0,0.0,0.0,HVSA_1_19.wav,1.0,0.0
13785,dev,0.0,0.0,0.0,HVSA_1_20.wav,1.0,0.0
13786,test,0.0,0.0,0.0,HVSA_1_21.wav,1.0,0.0
13787,test,0.0,0.0,0.0,HVSA_1_22.wav,0.0,1.0
13788,dev,0.0,0.0,0.0,HVSA_1_23.wav,1.0,0.0
13789,dev,0.0,1.0,0.0,HVSA_1_24.wav,0.0,1.0
13790,test,0.0,0.0,0.0,HVSA_1_25.wav,1.0,0.0
13791,dev,1.0,0.0,1.0,HVSA_1_26.wav,0.0,0.0
13792,dev,1.0,0.0,0.0,HVSA_1_27.wav,0.0,0.0
13793,dev,0.0,1.0,0.0,HVSA_1_28.wav,0.0,0.0
13794,test,0.0,0.0,0.0,HVSA_1_29.wav,1.0,0.0
13795,test,0.0,1.0,0.0,HVSA_1_30.wav,0.0,0.0
13796,dev,0.0,0.0,0.0,HVSA_1_31.wav,1.0,0.0
13797,dev,0.0,0.0,0.0,HVSA_1_32.wav,1.0,0.0
13798,dev,0.0,0.0,0.0,HVSA_1_33.wav,1.0,0.0
13799,dev,0.0,0.0,0.0,HVSA_1_34.wav,1.0,0.0
13800,dev,0.0,0.0,0.0,HVSA_1_35.wav,1.0,0.0
13801,dev,0.0,0.0,0.0,HVSA_1_36.wav,1.0,0.0
13802,test,0.0,0.0,0.0,HVSA_1_37.wav,0.0,1.0
13803,test,0.0,0.0,1.0,HVSA_1_38.wav,1.0,0.0
13804,test,0.0,0.0,1.0,HVSA_1_39.wav,1.0,0.0
13805,test,0.0,0.0,0.0,HVSA_1_40.wav,1.0,0.0
13806,test,0.0,0.0,1.0,HVSA_1_41.wav,1.0,0.0
13807,test,0.0,0.0,0.0,HVSA_1_42.wav,1.0,0.0
13808,test,0.0,0.0,0.0,HVSA_1_43.wav,1.0,0.0
13809,dev,0.0,0.0,1.0,HVSA_1_44.wav,1.0,0.0
13810,dev,0.0,0.0,1.0,HVSA_1_45.wav,0.0,0.0
13811,dev,0.0,0.0,1.0,HVSA_1_46.wav,1.0,0.0
13812,dev,0.0,0.0,0.0,HVSA_1_47.wav,0.0,0.0
13813,dev,0.0,0.0,0.0,HVSA_1_48.wav,0.0,1.0
13814,dev,0.0,0.0,0.0,HVSA_1_49.wav,1.0,0.0
13815,dev,0.0,1.0,0.0,HVSA_1_50.wav,0.0,0.0
13816,dev,0.0,1.0,0.0,HVSA_1_51.wav,0.0,1.0
13817,test,0.0,0.0,0.0,HVSA_1_53.wav,0.0,1.0
13818,test,0.0,0.0,0.0,HVSA_1_54.wav,0.0,1.0
13819,test,0.0,0.0,0.0,HVSA_1_55.wav,0.0,1.0
13820,test,0.0,1.0,1.0,HVSA_1_57.wav,0.0,0.0
13821,test,0.0,0.0,0.0,HVSA_1_58.wav,0.0,0.0
13822,test,0.0,0.0,1.0,HVSA_1_59.wav,1.0,0.0
13823,test,0.0,0.0,0.0,HVSA_1_60.wav,1.0,0.0
13824,test,0.0,0.0,0.0,HVSA_1_61.wav,1.0,0.0
13825,test,0.0,0.0,0.0,HVSA_1_62.wav,1.0,0.0
13826,test,0.0,0.0,0.0,HVSA_1_63.wav,0.0,1.0
13827,test,0.0,0.0,0.0,HVSA_1_64.wav,1.0,0.0
13828,dev,1.0,0.0,0.0,HVSA_1_65.wav,0.0,0.0
13829,dev,0.0,1.0,0.0,HVSA_1_66.wav,0.0,0.0
13830,test,0.0,0.0,1.0,HVSA_1_67.wav,1.0,0.0
13831,test,0.0,0.0,0.0,HVSA_1_68.wav,1.0,0.0
13832,test,0.0,0.0,1.0,HVSA_1_69.wav,0.0,0.0
13833,dev,0.0,0.0,1.0,HVSA_1_70.wav,1.0,0.0
13834,dev,0.0,0.0,0.0,HVSA_1_71.wav,0.0,1.0
13835,dev,0.0,0.0,0.0,HVSA_1_72.wav,0.0,0.0
13836,test,0.0,0.0,1.0,HVSA_1_73.wav,1.0,0.0
13837,test,0.0,0.0,1.0,HVSA_1_74.wav,0.0,0.0
13838,test,0.0,0.0,0.0,HVSA_1_75.wav,0.0,1.0
13839,test,0.0,1.0,0.0,HVSA_1_76.wav,0.0,0.0
13840,test,0.0,0.0,1.0,HVSA_1_77.wav,1.0,0.0
13841,dev,0.0,0.0,1.0,HVSA_1_79.wav,0.0,0.0
13842,test,0.0,1.0,0.0,HVSA_1_80.wav,0.0,0.0
13843,dev,0.0,0.0,1.0,HVSA_1_81.wav,1.0,0.0
13844,dev,0.0,0.0,1.0,HVSA_1_82.wav,1.0,0.0
13845,dev,0.0,0.0,0.0,HVSA_1_83.wav,1.0,0.0
13846,dev,0.0,0.0,0.0,HVSA_1_84.wav,0.0,1.0
13847,dev,0.0,0.0,0.0,HVSA_1_85.wav,1.0,0.0
13848,dev,0.0,0.0,0.0,HVSA_1_86.wav,1.0,0.0
