,Prolongation,Block,Interjection,FileName,NoStutter,Repetition
2082,0.0,0.0,0.0,FluencyBank_098_111.wav,1.0,0.0
2083,0.0,1.0,0.0,FluencyBank_098_112.wav,0.0,1.0
2084,0.0,0.0,0.0,FluencyBank_098_113.wav,1.0,0.0
2085,0.0,0.0,0.0,FluencyBank_098_114.wav,0.0,1.0
2086,0.0,0.0,0.0,FluencyBank_098_115.wav,1.0,0.0
2087,0.0,0.0,1.0,FluencyBank_098_116.wav,1.0,0.0
2088,0.0,1.0,0.0,FluencyBank_098_117.wav,0.0,0.0
2089,0.0,0.0,0.0,FluencyBank_098_118.wav,0.0,1.0
2090,0.0,0.0,0.0,FluencyBank_098_119.wav,0.0,1.0
2091,0.0,0.0,0.0,FluencyBank_098_120.wav,1.0,0.0
2092,0.0,0.0,1.0,FluencyBank_098_121.wav,1.0,0.0
2093,0.0,0.0,1.0,FluencyBank_098_122.wav,0.0,1.0
2094,0.0,0.0,0.0,FluencyBank_098_123.wav,0.0,1.0
2095,0.0,0.0,0.0,FluencyBank_098_124.wav,1.0,0.0
2096,0.0,0.0,1.0,FluencyBank_098_125.wav,0.0,1.0
2097,0.0,0.0,1.0,FluencyBank_098_126.wav,1.0,0.0
2098,0.0,0.0,0.0,FluencyBank_098_127.wav,0.0,1.0
2099,0.0,0.0,0.0,FluencyBank_099_0.wav,1.0,0.0
2100,0.0,0.0,1.0,FluencyBank_099_1.wav,1.0,0.0
2101,0.0,0.0,1.0,FluencyBank_099_2.wav,0.0,1.0
2102,0.0,0.0,1.0,FluencyBank_099_3.wav,1.0,0.0
2103,0.0,0.0,1.0,FluencyBank_099_4.wav,1.0,0.0
2104,0.0,0.0,0.0,FluencyBank_099_5.wav,1.0,0.0
2105,0.0,0.0,1.0,FluencyBank_099_6.wav,1.0,0.0
2106,0.0,0.0,1.0,FluencyBank_099_7.wav,0.0,1.0
2107,0.0,0.0,1.0,FluencyBank_099_8.wav,1.0,0.0
2108,0.0,0.0,1.0,FluencyBank_099_9.wav,1.0,0.0
2109,0.0,0.0,1.0,FluencyBank_099_10.wav,0.0,1.0
2110,0.0,0.0,1.0,FluencyBank_099_11.wav,1.0,0.0
2111,0.0,0.0,1.0,FluencyBank_099_12.wav,1.0,0.0
2112,0.0,0.0,1.0,FluencyBank_099_13.wav,1.0,0.0
2113,0.0,0.0,0.0,FluencyBank_099_14.wav,1.0,0.0
2114,0.0,0.0,1.0,FluencyBank_099_15.wav,1.0,0.0
2115,0.0,0.0,0.0,FluencyBank_099_16.wav,0.0,1.0
2116,0.0,0.0,1.0,FluencyBank_099_17.wav,0.0,1.0
2117,0.0,0.0,1.0,FluencyBank_099_18.wav,1.0,0.0
2118,0.0,0.0,1.0,FluencyBank_099_19.wav,0.0,0.0
2119,0.0,0.0,1.0,FluencyBank_099_20.wav,0.0,0.0
2120,0.0,0.0,1.0,FluencyBank_099_21.wav,1.0,0.0
2121,0.0,0.0,0.0,FluencyBank_099_22.wav,1.0,0.0
2122,0.0,0.0,0.0,FluencyBank_099_23.wav,1.0,0.0
2123,0.0,0.0,1.0,FluencyBank_099_24.wav,1.0,0.0
2124,0.0,0.0,0.0,FluencyBank_099_25.wav,1.0,0.0
2125,0.0,0.0,0.0,FluencyBank_099_26.wav,1.0,0.0
2126,0.0,0.0,0.0,FluencyBank_099_27.wav,1.0,0.0
2127,1.0,0.0,0.0,FluencyBank_099_28.wav,0.0,0.0
2128,0.0,0.0,0.0,FluencyBank_099_29.wav,1.0,0.0
2129,0.0,0.0,0.0,FluencyBank_099_30.wav,0.0,0.0
2130,0.0,0.0,0.0,FluencyBank_099_31.wav,1.0,0.0
2131,0.0,0.0,0.0,FluencyBank_099_32.wav,1.0,0.0
2132,0.0,0.0,1.0,FluencyBank_099_33.wav,1.0,0.0
2133,0.0,0.0,1.0,FluencyBank_099_34.wav,1.0,0.0
2134,0.0,0.0,1.0,FluencyBank_099_35.wav,1.0,0.0
2135,0.0,0.0,0.0,FluencyBank_099_36.wav,1.0,0.0
2136,0.0,0.0,1.0,FluencyBank_099_37.wav,1.0,0.0
2137,0.0,0.0,0.0,FluencyBank_099_38.wav,1.0,0.0
2138,0.0,0.0,0.0,FluencyBank_099_39.wav,1.0,0.0
2139,0.0,0.0,0.0,FluencyBank_099_40.wav,1.0,0.0
2140,0.0,0.0,0.0,FluencyBank_099_41.wav,0.0,1.0
2141,0.0,0.0,0.0,FluencyBank_099_42.wav,0.0,0.0
2142,0.0,0.0,0.0,FluencyBank_099_43.wav,1.0,0.0
2143,1.0,0.0,0.0,FluencyBank_099_44.wav,0.0,0.0
2144,0.0,0.0,0.0,FluencyBank_099_45.wav,1.0,1.0
2145,0.0,0.0,0.0,FluencyBank_099_46.wav,1.0,0.0
2146,0.0,0.0,1.0,FluencyBank_099_47.wav,1.0,0.0
2147,0.0,1.0,1.0,FluencyBank_099_48.wav,0.0,0.0
2148,0.0,0.0,1.0,FluencyBank_099_49.wav,1.0,0.0
2149,0.0,0.0,0.0,FluencyBank_099_50.wav,1.0,0.0
2150,0.0,0.0,0.0,FluencyBank_099_51.wav,0.0,0.0
2151,0.0,0.0,0.0,FluencyBank_099_52.wav,1.0,0.0
2152,0.0,0.0,0.0,FluencyBank_099_53.wav,1.0,0.0
2153,0.0,0.0,0.0,FluencyBank_099_54.wav,1.0,0.0
2154,0.0,0.0,0.0,FluencyBank_099_55.wav,1.0,0.0
2155,0.0,0.0,0.0,FluencyBank_099_56.wav,0.0,0.0
2156,0.0,0.0,1.0,FluencyBank_099_57.wav,1.0,0.0
2157,0.0,0.0,0.0,FluencyBank_099_58.wav,0.0,0.0
2158,0.0,0.0,1.0,FluencyBank_099_59.wav,1.0,0.0
2159,0.0,0.0,1.0,FluencyBank_099_60.wav,1.0,0.0
2160,0.0,0.0,1.0,FluencyBank_099_61.wav,1.0,0.0
2161,0.0,0.0,1.0,FluencyBank_099_62.wav,1.0,0.0
2162,0.0,0.0,0.0,FluencyBank_099_63.wav,0.0,0.0
2163,0.0,1.0,0.0,FluencyBank_099_64.wav,0.0,0.0
2164,0.0,0.0,0.0,FluencyBank_099_65.wav,0.0,0.0
2165,0.0,1.0,1.0,FluencyBank_099_66.wav,0.0,0.0
2166,0.0,0.0,0.0,FluencyBank_099_67.wav,1.0,0.0
2167,0.0,0.0,0.0,FluencyBank_099_68.wav,1.0,0.0
2168,0.0,0.0,0.0,FluencyBank_099_69.wav,0.0,1.0
2169,0.0,0.0,1.0,FluencyBank_099_70.wav,1.0,0.0
2170,0.0,0.0,0.0,FluencyBank_099_71.wav,0.0,1.0
2171,0.0,0.0,0.0,FluencyBank_099_72.wav,1.0,0.0
2172,0.0,0.0,0.0,FluencyBank_099_73.wav,1.0,0.0
2173,0.0,0.0,1.0,FluencyBank_099_74.wav,1.0,0.0
2174,0.0,0.0,0.0,FluencyBank_099_75.wav,1.0,0.0
2175,0.0,1.0,0.0,FluencyBank_099_76.wav,0.0,0.0
2176,0.0,0.0,1.0,FluencyBank_099_77.wav,1.0,0.0
2177,0.0,0.0,1.0,FluencyBank_099_78.wav,1.0,0.0
2178,0.0,1.0,0.0,FluencyBank_099_79.wav,0.0,0.0
2179,0.0,0.0,0.0,FluencyBank_099_80.wav,1.0,0.0
2180,0.0,0.0,0.0,FluencyBank_099_81.wav,1.0,0.0
2181,0.0,0.0,0.0,FluencyBank_099_82.wav,1.0,0.0
2182,1.0,0.0,0.0,FluencyBank_099_83.wav,0.0,0.0
2183,0.0,0.0,0.0,FluencyBank_099_84.wav,0.0,1.0
2184,0.0,0.0,0.0,FluencyBank_099_85.wav,1.0,0.0
2185,0.0,0.0,1.0,FluencyBank_099_86.wav,1.0,0.0
2186,0.0,0.0,0.0,FluencyBank_099_87.wav,1.0,0.0
2187,0.0,0.0,0.0,FluencyBank_099_88.wav,1.0,0.0
2188,0.0,0.0,1.0,FluencyBank_099_89.wav,1.0,0.0
2189,0.0,0.0,0.0,FluencyBank_099_90.wav,1.0,0.0
2190,0.0,0.0,1.0,FluencyBank_099_91.wav,0.0,0.0
2191,0.0,1.0,0.0,FluencyBank_099_92.wav,0.0,0.0
2192,0.0,0.0,0.0,FluencyBank_099_93.wav,1.0,0.0
2193,0.0,0.0,1.0,FluencyBank_099_94.wav,0.0,0.0
2194,0.0,0.0,0.0,FluencyBank_099_95.wav,0.0,1.0
2195,0.0,1.0,1.0,FluencyBank_099_96.wav,0.0,0.0
2196,0.0,0.0,1.0,FluencyBank_099_97.wav,0.0,1.0
2197,0.0,0.0,1.0,FluencyBank_099_98.wav,1.0,0.0
2198,0.0,0.0,1.0,FluencyBank_099_99.wav,1.0,0.0
2199,0.0,1.0,0.0,FluencyBank_099_100.wav,0.0,0.0
2200,0.0,0.0,0.0,FluencyBank_099_101.wav,1.0,0.0
2201,0.0,0.0,1.0,FluencyBank_099_102.wav,1.0,0.0
2202,0.0,0.0,0.0,FluencyBank_099_103.wav,1.0,0.0
2203,0.0,0.0,1.0,FluencyBank_099_104.wav,1.0,0.0
2204,0.0,0.0,1.0,FluencyBank_099_105.wav,0.0,1.0
2205,0.0,0.0,1.0,FluencyBank_099_106.wav,1.0,0.0
2206,0.0,1.0,0.0,FluencyBank_099_107.wav,0.0,0.0
2207,0.0,0.0,1.0,FluencyBank_099_108.wav,1.0,0.0
2208,0.0,0.0,1.0,FluencyBank_099_109.wav,0.0,1.0
2209,0.0,0.0,1.0,FluencyBank_099_110.wav,0.0,1.0
2210,0.0,0.0,0.0,FluencyBank_099_111.wav,0.0,1.0
2211,0.0,0.0,0.0,FluencyBank_099_112.wav,0.0,1.0
2212,0.0,0.0,0.0,FluencyBank_099_113.wav,0.0,1.0
2213,0.0,1.0,0.0,FluencyBank_099_114.wav,0.0,0.0
2214,0.0,0.0,0.0,FluencyBank_099_115.wav,0.0,1.0
2215,0.0,0.0,1.0,FluencyBank_099_116.wav,1.0,0.0
2216,0.0,0.0,0.0,FluencyBank_099_117.wav,1.0,0.0
2217,0.0,0.0,0.0,FluencyBank_099_118.wav,0.0,1.0
2218,0.0,0.0,0.0,FluencyBank_099_119.wav,1.0,0.0
2219,0.0,0.0,0.0,FluencyBank_099_120.wav,1.0,0.0
2220,0.0,0.0,0.0,FluencyBank_099_121.wav,1.0,0.0
2221,0.0,0.0,1.0,FluencyBank_099_122.wav,1.0,0.0
2222,0.0,0.0,1.0,FluencyBank_099_123.wav,0.0,1.0
2223,0.0,0.0,1.0,FluencyBank_099_124.wav,0.0,0.0
2224,0.0,0.0,1.0,FluencyBank_099_125.wav,0.0,1.0
2225,0.0,0.0,1.0,FluencyBank_099_126.wav,1.0,0.0
2226,0.0,0.0,1.0,FluencyBank_099_127.wav,1.0,0.0
2227,0.0,0.0,1.0,FluencyBank_099_128.wav,1.0,0.0
2228,0.0,0.0,0.0,FluencyBank_099_129.wav,1.0,0.0
2229,0.0,0.0,0.0,FluencyBank_099_130.wav,0.0,0.0
2230,0.0,0.0,0.0,FluencyBank_099_131.wav,0.0,1.0
2231,0.0,0.0,0.0,FluencyBank_099_132.wav,1.0,0.0
2232,0.0,0.0,0.0,FluencyBank_099_133.wav,0.0,1.0
2233,0.0,0.0,0.0,FluencyBank_099_134.wav,1.0,0.0
2234,0.0,0.0,0.0,FluencyBank_099_135.wav,1.0,0.0
2235,0.0,0.0,1.0,FluencyBank_099_136.wav,0.0,0.0
2236,0.0,1.0,1.0,FluencyBank_099_137.wav,0.0,0.0
2237,0.0,0.0,0.0,FluencyBank_099_138.wav,1.0,0.0
2238,0.0,0.0,0.0,FluencyBank_099_139.wav,1.0,0.0
2239,0.0,0.0,0.0,FluencyBank_099_140.wav,1.0,0.0
2240,0.0,0.0,0.0,FluencyBank_099_141.wav,1.0,0.0
2241,0.0,0.0,0.0,FluencyBank_099_142.wav,1.0,0.0
2242,0.0,0.0,0.0,FluencyBank_099_143.wav,1.0,0.0
2243,0.0,0.0,0.0,FluencyBank_099_144.wav,1.0,0.0
2244,0.0,0.0,0.0,FluencyBank_099_145.wav,1.0,0.0
2245,0.0,0.0,1.0,FluencyBank_099_146.wav,1.0,0.0
2246,0.0,0.0,0.0,FluencyBank_099_147.wav,1.0,0.0
2247,0.0,0.0,1.0,FluencyBank_099_148.wav,1.0,0.0
2248,0.0,0.0,0.0,FluencyBank_099_149.wav,0.0,1.0
2249,0.0,1.0,1.0,FluencyBank_099_150.wav,0.0,0.0
2250,0.0,0.0,1.0,FluencyBank_099_151.wav,1.0,0.0
2251,0.0,0.0,0.0,FluencyBank_099_152.wav,1.0,0.0
2252,0.0,0.0,0.0,FluencyBank_099_153.wav,1.0,0.0
2253,0.0,0.0,0.0,FluencyBank_099_154.wav,1.0,0.0
2254,0.0,0.0,1.0,FluencyBank_099_155.wav,1.0,0.0
2255,0.0,0.0,1.0,FluencyBank_099_156.wav,1.0,0.0
2256,0.0,0.0,1.0,FluencyBank_099_157.wav,0.0,0.0
2257,0.0,0.0,0.0,FluencyBank_099_158.wav,0.0,0.0
2258,0.0,0.0,0.0,FluencyBank_099_159.wav,0.0,1.0
2259,0.0,0.0,0.0,FluencyBank_099_160.wav,1.0,0.0
2260,0.0,0.0,0.0,FluencyBank_099_161.wav,1.0,0.0
2261,0.0,0.0,1.0,FluencyBank_099_162.wav,1.0,0.0
2262,0.0,0.0,0.0,FluencyBank_099_163.wav,0.0,0.0
2263,0.0,1.0,0.0,FluencyBank_099_164.wav,0.0,1.0
2264,0.0,0.0,1.0,FluencyBank_099_165.wav,0.0,1.0
2265,1.0,0.0,0.0,FluencyBank_099_166.wav,0.0,0.0
2266,0.0,0.0,1.0,FluencyBank_099_167.wav,1.0,0.0
2267,0.0,0.0,1.0,FluencyBank_099_168.wav,1.0,0.0
2268,0.0,0.0,1.0,FluencyBank_099_169.wav,0.0,1.0
2269,0.0,0.0,1.0,FluencyBank_099_170.wav,1.0,0.0
2270,0.0,0.0,1.0,FluencyBank_099_171.wav,1.0,0.0
2271,0.0,0.0,1.0,FluencyBank_099_172.wav,0.0,1.0
2272,0.0,0.0,0.0,FluencyBank_099_173.wav,0.0,1.0
2273,0.0,0.0,0.0,FluencyBank_099_174.wav,1.0,0.0
2274,0.0,0.0,0.0,FluencyBank_099_175.wav,1.0,0.0
2275,0.0,0.0,1.0,FluencyBank_099_176.wav,1.0,0.0
2276,0.0,0.0,1.0,FluencyBank_099_177.wav,1.0,0.0
2277,0.0,0.0,1.0,FluencyBank_099_178.wav,0.0,1.0
2278,0.0,0.0,0.0,FluencyBank_099_179.wav,0.0,1.0
2279,0.0,0.0,0.0,FluencyBank_099_180.wav,1.0,0.0
2280,0.0,0.0,0.0,FluencyBank_099_181.wav,1.0,0.0
2281,0.0,0.0,1.0,FluencyBank_099_182.wav,1.0,0.0
2282,0.0,0.0,0.0,FluencyBank_099_183.wav,1.0,0.0
2283,0.0,0.0,1.0,FluencyBank_099_184.wav,1.0,0.0
2284,0.0,0.0,1.0,FluencyBank_099_185.wav,0.0,0.0
2285,0.0,0.0,0.0,FluencyBank_107_0.wav,1.0,0.0
2286,0.0,0.0,0.0,FluencyBank_107_1.wav,1.0,0.0
2287,0.0,0.0,0.0,FluencyBank_107_2.wav,1.0,0.0
2288,0.0,0.0,1.0,FluencyBank_107_3.wav,1.0,0.0
2289,0.0,0.0,0.0,FluencyBank_107_4.wav,0.0,0.0
2290,0.0,1.0,0.0,FluencyBank_107_5.wav,0.0,1.0
2291,0.0,0.0,0.0,FluencyBank_107_6.wav,0.0,0.0
2292,0.0,0.0,0.0,FluencyBank_107_7.wav,1.0,0.0
2293,0.0,0.0,0.0,FluencyBank_107_8.wav,1.0,0.0
2294,0.0,0.0,0.0,FluencyBank_107_9.wav,1.0,0.0
2295,0.0,1.0,0.0,FluencyBank_107_10.wav,0.0,0.0
2296,0.0,1.0,0.0,FluencyBank_107_11.wav,0.0,0.0
2297,0.0,0.0,0.0,FluencyBank_107_12.wav,1.0,0.0
2298,0.0,0.0,0.0,FluencyBank_107_13.wav,1.0,0.0
2299,0.0,1.0,0.0,FluencyBank_107_14.wav,0.0,0.0
2300,0.0,0.0,0.0,FluencyBank_107_15.wav,0.0,1.0
2301,0.0,0.0,0.0,FluencyBank_107_16.wav,1.0,0.0
2302,0.0,0.0,0.0,FluencyBank_107_17.wav,1.0,0.0
2303,0.0,0.0,0.0,FluencyBank_107_18.wav,0.0,1.0
2304,0.0,0.0,0.0,FluencyBank_107_19.wav,1.0,0.0
2305,0.0,0.0,0.0,FluencyBank_107_20.wav,1.0,0.0
2306,0.0,0.0,0.0,FluencyBank_107_21.wav,1.0,0.0
2307,1.0,1.0,0.0,FluencyBank_107_22.wav,0.0,0.0
2308,0.0,0.0,0.0,FluencyBank_107_23.wav,1.0,0.0
2309,0.0,0.0,0.0,FluencyBank_107_24.wav,1.0,0.0
2310,0.0,0.0,0.0,FluencyBank_107_25.wav,1.0,0.0
2311,0.0,0.0,0.0,FluencyBank_107_26.wav,1.0,0.0
2312,0.0,0.0,0.0,FluencyBank_107_27.wav,1.0,0.0
2313,0.0,0.0,0.0,FluencyBank_107_28.wav,1.0,0.0
2314,0.0,0.0,0.0,FluencyBank_107_29.wav,1.0,0.0
2315,0.0,0.0,0.0,FluencyBank_107_30.wav,1.0,0.0
2316,0.0,0.0,0.0,FluencyBank_107_31.wav,1.0,0.0
2317,0.0,0.0,0.0,FluencyBank_107_32.wav,0.0,0.0
2318,0.0,0.0,0.0,FluencyBank_107_33.wav,0.0,1.0
2319,0.0,0.0,0.0,FluencyBank_107_34.wav,1.0,0.0
2320,0.0,0.0,1.0,FluencyBank_107_35.wav,1.0,0.0
2321,0.0,0.0,1.0,FluencyBank_107_36.wav,1.0,0.0
2322,0.0,0.0,0.0,FluencyBank_107_37.wav,1.0,0.0
2323,0.0,0.0,0.0,FluencyBank_107_38.wav,1.0,0.0
2324,0.0,0.0,0.0,FluencyBank_107_39.wav,0.0,1.0
2325,0.0,0.0,0.0,FluencyBank_107_40.wav,0.0,0.0
2326,0.0,0.0,0.0,FluencyBank_107_41.wav,0.0,1.0
2327,0.0,0.0,0.0,FluencyBank_107_42.wav,1.0,0.0
2328,1.0,0.0,0.0,FluencyBank_107_43.wav,0.0,0.0
2329,0.0,0.0,0.0,FluencyBank_107_44.wav,0.0,0.0
2330,0.0,0.0,0.0,FluencyBank_107_45.wav,1.0,0.0
2331,0.0,0.0,0.0,FluencyBank_107_46.wav,1.0,0.0
2332,0.0,1.0,0.0,FluencyBank_107_47.wav,0.0,0.0
2333,0.0,0.0,0.0,FluencyBank_107_48.wav,1.0,0.0
2334,0.0,0.0,0.0,FluencyBank_107_49.wav,1.0,0.0
2335,0.0,0.0,0.0,FluencyBank_107_50.wav,0.0,0.0
2336,0.0,0.0,1.0,FluencyBank_107_51.wav,1.0,0.0
2337,0.0,0.0,1.0,FluencyBank_107_52.wav,1.0,0.0
2338,0.0,0.0,0.0,FluencyBank_107_53.wav,1.0,0.0
2339,0.0,0.0,0.0,FluencyBank_107_54.wav,1.0,0.0
2340,0.0,0.0,1.0,FluencyBank_107_55.wav,1.0,0.0
2341,0.0,0.0,1.0,FluencyBank_107_56.wav,1.0,0.0
2342,0.0,0.0,0.0,FluencyBank_107_57.wav,0.0,0.0
2343,0.0,0.0,0.0,FluencyBank_107_58.wav,1.0,0.0
2344,0.0,0.0,0.0,FluencyBank_107_59.wav,1.0,0.0
2345,0.0,0.0,1.0,FluencyBank_107_60.wav,1.0,0.0
2346,0.0,0.0,1.0,FluencyBank_107_61.wav,1.0,0.0
2347,0.0,0.0,0.0,FluencyBank_107_62.wav,1.0,0.0
2348,0.0,0.0,0.0,FluencyBank_107_63.wav,1.0,0.0
2349,0.0,0.0,1.0,FluencyBank_107_64.wav,1.0,0.0
2350,0.0,0.0,1.0,FluencyBank_107_65.wav,1.0,0.0
2351,0.0,0.0,0.0,FluencyBank_107_66.wav,1.0,0.0
2352,0.0,0.0,0.0,FluencyBank_107_67.wav,0.0,1.0
2353,0.0,0.0,1.0,FluencyBank_107_68.wav,1.0,0.0
2354,0.0,0.0,1.0,FluencyBank_107_69.wav,1.0,0.0
2355,0.0,0.0,1.0,FluencyBank_107_70.wav,1.0,0.0
2356,0.0,0.0,0.0,FluencyBank_107_71.wav,1.0,0.0
2357,0.0,0.0,0.0,FluencyBank_107_72.wav,1.0,0.0
2358,0.0,0.0,1.0,FluencyBank_107_73.wav,1.0,0.0
2359,0.0,0.0,1.0,FluencyBank_107_74.wav,1.0,0.0
2360,0.0,1.0,0.0,FluencyBank_107_75.wav,0.0,0.0
2361,0.0,0.0,0.0,FluencyBank_107_76.wav,1.0,0.0
2362,0.0,0.0,0.0,FluencyBank_107_77.wav,1.0,0.0
2363,0.0,0.0,0.0,FluencyBank_107_78.wav,1.0,0.0
2364,0.0,0.0,0.0,FluencyBank_107_79.wav,0.0,1.0
2365,0.0,0.0,0.0,FluencyBank_107_80.wav,1.0,0.0
2366,0.0,0.0,1.0,FluencyBank_107_81.wav,1.0,0.0
2367,0.0,0.0,1.0,FluencyBank_107_82.wav,1.0,0.0
2368,0.0,1.0,0.0,FluencyBank_107_83.wav,0.0,0.0
2369,0.0,0.0,0.0,FluencyBank_107_84.wav,1.0,0.0
2370,0.0,0.0,0.0,FluencyBank_107_85.wav,1.0,0.0
2371,1.0,0.0,0.0,FluencyBank_107_86.wav,0.0,0.0
2372,0.0,0.0,0.0,FluencyBank_107_87.wav,1.0,0.0
2373,0.0,0.0,0.0,FluencyBank_107_88.wav,1.0,1.0
2374,0.0,0.0,0.0,FluencyBank_107_89.wav,1.0,0.0
2375,0.0,0.0,0.0,FluencyBank_107_90.wav,0.0,0.0
2376,0.0,0.0,0.0,FluencyBank_107_91.wav,0.0,1.0
2377,0.0,0.0,0.0,FluencyBank_107_92.wav,0.0,1.0
2378,0.0,0.0,0.0,FluencyBank_107_93.wav,1.0,0.0
2379,0.0,0.0,0.0,FluencyBank_107_94.wav,1.0,0.0
2380,0.0,0.0,0.0,FluencyBank_107_95.wav,1.0,0.0
2381,0.0,0.0,0.0,FluencyBank_107_96.wav,1.0,0.0
2382,1.0,0.0,0.0,FluencyBank_109_0.wav,0.0,0.0
2383,0.0,0.0,1.0,FluencyBank_109_1.wav,0.0,1.0
2384,0.0,1.0,0.0,FluencyBank_109_2.wav,0.0,0.0
2385,0.0,0.0,0.0,FluencyBank_109_3.wav,0.0,1.0
2386,0.0,0.0,0.0,FluencyBank_109_4.wav,1.0,0.0
2387,0.0,0.0,1.0,FluencyBank_109_5.wav,1.0,0.0
2388,1.0,0.0,1.0,FluencyBank_109_6.wav,0.0,0.0
2389,1.0,0.0,0.0,FluencyBank_109_7.wav,0.0,1.0
2390,0.0,0.0,1.0,FluencyBank_109_8.wav,0.0,0.0
2391,0.0,0.0,0.0,FluencyBank_109_9.wav,1.0,0.0
2392,0.0,0.0,0.0,FluencyBank_109_10.wav,1.0,0.0
2393,1.0,0.0,0.0,FluencyBank_109_11.wav,0.0,1.0
2394,0.0,0.0,0.0,FluencyBank_109_12.wav,0.0,0.0
2395,0.0,0.0,0.0,FluencyBank_109_13.wav,1.0,0.0
2396,0.0,0.0,1.0,FluencyBank_109_14.wav,1.0,0.0
2397,0.0,0.0,1.0,FluencyBank_109_15.wav,0.0,0.0
2398,0.0,0.0,0.0,FluencyBank_109_16.wav,1.0,0.0
2399,0.0,0.0,0.0,FluencyBank_109_17.wav,1.0,0.0
2400,0.0,0.0,1.0,FluencyBank_109_18.wav,1.0,0.0
2401,1.0,0.0,1.0,FluencyBank_109_19.wav,0.0,0.0
2402,0.0,0.0,0.0,FluencyBank_109_20.wav,1.0,0.0
2403,1.0,0.0,0.0,FluencyBank_109_21.wav,0.0,0.0
2404,0.0,0.0,0.0,FluencyBank_109_22.wav,1.0,0.0
2405,0.0,0.0,0.0,FluencyBank_109_23.wav,1.0,0.0
2406,0.0,0.0,1.0,FluencyBank_109_24.wav,1.0,0.0
2407,0.0,0.0,0.0,FluencyBank_109_25.wav,0.0,1.0
2408,0.0,1.0,0.0,FluencyBank_109_26.wav,0.0,0.0
2409,1.0,1.0,0.0,FluencyBank_109_27.wav,0.0,0.0
2410,0.0,0.0,1.0,FluencyBank_109_28.wav,1.0,0.0
2411,0.0,1.0,0.0,FluencyBank_109_29.wav,0.0,0.0
2412,0.0,0.0,0.0,FluencyBank_109_30.wav,1.0,0.0
2413,0.0,0.0,1.0,FluencyBank_109_31.wav,1.0,0.0
2414,0.0,0.0,1.0,FluencyBank_109_32.wav,0.0,0.0
2415,0.0,0.0,1.0,FluencyBank_109_33.wav,0.0,0.0
2416,0.0,0.0,1.0,FluencyBank_109_34.wav,1.0,0.0
2417,0.0,1.0,0.0,FluencyBank_109_35.wav,0.0,0.0
2418,0.0,0.0,0.0,FluencyBank_109_36.wav,0.0,1.0
2419,0.0,1.0,0.0,FluencyBank_109_37.wav,0.0,0.0
2420,0.0,0.0,0.0,FluencyBank_109_38.wav,0.0,1.0
2421,0.0,0.0,0.0,FluencyBank_109_39.wav,0.0,1.0
2422,0.0,0.0,1.0,FluencyBank_109_40.wav,1.0,0.0
2423,0.0,0.0,0.0,FluencyBank_109_41.wav,1.0,0.0
2424,0.0,1.0,0.0,FluencyBank_109_42.wav,0.0,0.0
2425,0.0,0.0,0.0,FluencyBank_109_43.wav,0.0,1.0
2426,0.0,0.0,0.0,FluencyBank_109_44.wav,1.0,0.0
2427,0.0,0.0,0.0,FluencyBank_109_45.wav,1.0,0.0
2428,0.0,0.0,0.0,FluencyBank_109_46.wav,0.0,1.0
2429,1.0,0.0,0.0,FluencyBank_109_47.wav,0.0,0.0
2430,0.0,0.0,0.0,FluencyBank_109_48.wav,1.0,0.0
2431,0.0,0.0,1.0,FluencyBank_109_49.wav,0.0,0.0
2432,0.0,0.0,1.0,FluencyBank_109_50.wav,1.0,0.0
2433,0.0,0.0,0.0,FluencyBank_109_51.wav,1.0,0.0
2434,0.0,0.0,1.0,FluencyBank_109_52.wav,1.0,0.0
2435,0.0,0.0,1.0,FluencyBank_109_53.wav,1.0,0.0
2436,1.0,0.0,0.0,FluencyBank_109_54.wav,0.0,0.0
2437,0.0,0.0,1.0,FluencyBank_109_55.wav,0.0,1.0
2438,0.0,0.0,1.0,FluencyBank_109_56.wav,1.0,0.0
2439,0.0,0.0,0.0,FluencyBank_109_57.wav,1.0,0.0
2440,0.0,0.0,0.0,FluencyBank_109_58.wav,0.0,0.0
2441,0.0,0.0,0.0,FluencyBank_109_59.wav,0.0,0.0
2442,0.0,0.0,0.0,FluencyBank_109_60.wav,1.0,0.0
2443,0.0,0.0,0.0,FluencyBank_109_61.wav,1.0,0.0
2444,0.0,0.0,0.0,FluencyBank_109_62.wav,1.0,0.0
2445,0.0,0.0,0.0,FluencyBank_109_63.wav,1.0,0.0
2446,0.0,0.0,0.0,FluencyBank_109_64.wav,0.0,0.0
2447,0.0,0.0,0.0,FluencyBank_109_65.wav,0.0,1.0
2448,0.0,0.0,1.0,FluencyBank_109_66.wav,1.0,0.0
2449,0.0,0.0,1.0,FluencyBank_109_67.wav,1.0,0.0
2450,0.0,0.0,0.0,FluencyBank_109_68.wav,0.0,1.0
2451,0.0,0.0,0.0,FluencyBank_109_69.wav,1.0,0.0
2452,0.0,0.0,0.0,FluencyBank_109_70.wav,1.0,0.0
2453,0.0,0.0,0.0,FluencyBank_109_71.wav,1.0,0.0
2454,0.0,0.0,0.0,FluencyBank_109_72.wav,0.0,1.0
2455,0.0,0.0,1.0,FluencyBank_109_73.wav,1.0,0.0
2456,0.0,0.0,0.0,FluencyBank_109_74.wav,0.0,1.0
2457,1.0,0.0,0.0,FluencyBank_109_75.wav,0.0,0.0
2458,0.0,0.0,0.0,FluencyBank_109_76.wav,1.0,0.0
