,Prolongation,Block,Interjection,FileName,NoStutter,Repetition,KFold1,KFold2,KFold3,KFold4,KFold5
2386,0.0,0.0,0.0,FluencyBank_071_93.wav,1.0,0.0,1,1,1,1,0
2387,0.0,1.0,0.0,StutteringIsCool_62_21.wav,0.0,0.0,0,1,1,1,1
2388,0.0,0.0,1.0,FluencyBank_098_61.wav,1.0,0.0,1,0,1,1,1
2389,0.0,0.0,1.0,FluencyBank_071_55.wav,1.0,0.0,1,1,0,1,1
2390,0.0,0.0,1.0,FluencyBank_024_46.wav,1.0,0.0,1,0,1,1,1
2391,0.0,0.0,0.0,FluencyBank_099_111.wav,0.0,1.0,1,1,1,1,0
2392,0.0,0.0,0.0,FluencyBank_985_1.wav,1.0,0.0,0,1,1,1,1
2393,0.0,0.0,0.0,FluencyBank_099_80.wav,1.0,0.0,1,1,1,0,1
2394,0.0,0.0,0.0,FluencyBank_024_6.wav,1.0,0.0,0,1,1,1,1
2395,0.0,1.0,0.0,WomenWhoStutter_74_111.wav,0.0,0.0,1,0,1,1,1
2396,0.0,0.0,0.0,FluencyBank_985_123.wav,1.0,0.0,1,0,1,1,1
2397,0.0,0.0,1.0,FluencyBank_019_85.wav,0.0,1.0,0,1,1,1,1
2398,0.0,0.0,0.0,FluencyBank_985_101.wav,0.0,1.0,1,0,1,1,1
2399,1.0,0.0,1.0,HeStutters_2_87.wav,0.0,0.0,1,1,0,1,1
2400,0.0,0.0,1.0,FluencyBank_081_87.wav,1.0,0.0,1,0,1,1,1
2401,1.0,0.0,1.0,StutteringIsCool_36_19.wav,1.0,0.0,1,1,1,1,0
2402,0.0,0.0,0.0,FluencyBank_046_51.wav,0.0,0.0,1,1,0,1,1
2403,0.0,0.0,1.0,FluencyBank_076_88.wav,1.0,0.0,1,1,0,1,1
2404,0.0,1.0,1.0,HeStutters_23_143.wav,0.0,0.0,1,1,1,1,0
2405,0.0,0.0,1.0,FluencyBank_173_0.wav,1.0,0.0,1,0,1,1,1
2406,0.0,0.0,0.0,FluencyBank_046_40.wav,1.0,0.0,1,0,1,1,1
2407,0.0,1.0,0.0,HeStutters_6_158.wav,0.0,0.0,1,1,0,1,1
2408,0.0,1.0,0.0,WomenWhoStutter_18_39.wav,0.0,0.0,0,1,1,1,1
2409,0.0,0.0,1.0,FluencyBank_017_3.wav,1.0,0.0,0,1,1,1,1
2410,0.0,0.0,0.0,FluencyBank_193_34.wav,0.0,1.0,1,1,0,1,1
2411,0.0,0.0,1.0,FluencyBank_178_25.wav,1.0,0.0,1,0,1,1,1
2412,0.0,1.0,0.0,WomenWhoStutter_19_80.wav,0.0,0.0,1,1,0,1,1
2413,0.0,0.0,1.0,FluencyBank_019_65.wav,1.0,0.0,1,0,1,1,1
2414,0.0,0.0,1.0,FluencyBank_087_113.wav,0.0,1.0,1,1,1,0,1
2415,1.0,0.0,0.0,WomenWhoStutter_105_3.wav,0.0,0.0,1,1,1,0,1
2416,0.0,0.0,1.0,FluencyBank_121_53.wav,1.0,0.0,1,1,1,0,1
2417,0.0,0.0,0.0,FluencyBank_985_156.wav,1.0,0.0,1,1,0,1,1
2418,1.0,0.0,1.0,MyStutteringLife_20_36.wav,0.0,0.0,1,1,0,1,1
2419,0.0,0.0,0.0,FluencyBank_019_54.wav,1.0,0.0,1,1,1,0,1
2420,1.0,0.0,0.0,MyStutteringLife_7_131.wav,0.0,0.0,1,1,1,0,1
2421,0.0,1.0,0.0,FluencyBank_098_7.wav,0.0,0.0,0,1,1,1,1
2422,0.0,0.0,0.0,FluencyBank_046_119.wav,1.0,0.0,1,1,1,0,1
2423,0.0,0.0,0.0,FluencyBank_230_28.wav,1.0,0.0,1,1,1,0,1
2424,1.0,0.0,0.0,FluencyBank_016_71.wav,0.0,0.0,1,1,0,1,1
2425,0.0,0.0,0.0,FluencyBank_099_38.wav,1.0,0.0,1,1,1,1,0
2426,1.0,0.0,0.0,FluencyBank_016_13.wav,0.0,0.0,1,0,1,1,1
2427,0.0,0.0,1.0,FluencyBank_179_81.wav,1.0,0.0,0,1,1,1,1
2428,1.0,0.0,0.0,FluencyBank_046_102.wav,0.0,0.0,1,1,0,1,1
2429,0.0,1.0,0.0,StutterTalk_43_69.wav,0.0,1.0,0,1,1,1,1
2430,0.0,0.0,1.0,FluencyBank_024_61.wav,1.0,0.0,1,1,1,0,1
2431,0.0,0.0,0.0,FluencyBank_193_120.wav,0.0,1.0,1,1,0,1,1
2432,0.0,1.0,0.0,StutteringIsCool_9_17.wav,0.0,0.0,1,0,1,1,1
2433,1.0,0.0,0.0,StutteringIsCool_68_16.wav,0.0,0.0,1,1,1,1,0
2434,0.0,1.0,0.0,MyStutteringLife_30_100.wav,0.0,0.0,1,1,0,1,1
2435,1.0,0.0,0.0,FluencyBank_081_126.wav,0.0,0.0,1,1,1,1,0
2436,0.0,0.0,0.0,FluencyBank_046_121.wav,1.0,0.0,1,1,1,1,0
2437,1.0,0.0,0.0,FluencyBank_087_43.wav,0.0,0.0,1,0,1,1,1
2438,0.0,0.0,1.0,FluencyBank_218_67.wav,1.0,0.0,1,1,1,1,0
2439,0.0,0.0,0.0,FluencyBank_173_69.wav,1.0,0.0,1,0,1,1,1
2440,0.0,0.0,1.0,FluencyBank_076_56.wav,1.0,0.0,0,1,1,1,1
2441,0.0,1.0,0.0,WomenWhoStutter_103_162.wav,0.0,0.0,1,1,0,1,1
2442,1.0,0.0,0.0,HeStutters_16_70.wav,0.0,0.0,0,1,1,1,1
2443,0.0,1.0,0.0,FluencyBank_985_105.wav,0.0,1.0,0,1,1,1,1
2444,0.0,0.0,1.0,FluencyBank_109_49.wav,0.0,0.0,1,1,1,0,1
2445,0.0,0.0,1.0,FluencyBank_046_1.wav,1.0,0.0,0,1,1,1,1
2446,1.0,0.0,0.0,StutteringIsCool_7_18.wav,0.0,0.0,1,1,1,0,1
2447,0.0,0.0,0.0,FluencyBank_063_74.wav,1.0,0.0,1,0,1,1,1
2448,0.0,0.0,0.0,FluencyBank_097_48.wav,0.0,0.0,1,1,1,0,1
2449,0.0,1.0,0.0,FluencyBank_121_26.wav,0.0,0.0,0,1,1,1,1
2450,1.0,0.0,0.0,WomenWhoStutter_99_197.wav,0.0,0.0,0,1,1,1,1
2451,0.0,0.0,1.0,FluencyBank_173_78.wav,0.0,1.0,1,1,0,1,1
2452,0.0,1.0,0.0,WomenWhoStutter_81_76.wav,0.0,0.0,1,1,0,1,1
2453,0.0,0.0,0.0,FluencyBank_046_42.wav,1.0,0.0,1,1,1,0,1
2454,0.0,0.0,0.0,FluencyBank_098_59.wav,0.0,1.0,1,1,0,1,1
2455,0.0,0.0,0.0,FluencyBank_024_3.wav,1.0,0.0,1,1,1,0,1
2456,0.0,0.0,0.0,FluencyBank_076_91.wav,1.0,0.0,1,1,1,0,1
2457,0.0,0.0,0.0,FluencyBank_010_84.wav,1.0,0.0,1,1,0,1,1
2458,0.0,0.0,0.0,FluencyBank_099_88.wav,1.0,0.0,1,1,1,1,0
2459,0.0,0.0,0.0,FluencyBank_098_110.wav,0.0,1.0,1,1,1,1,0
2460,0.0,1.0,1.0,HeStutters_22_204.wav,0.0,0.0,1,1,1,1,0
2461,1.0,0.0,1.0,WomenWhoStutter_39_160.wav,0.0,0.0,1,0,1,1,1
2462,1.0,0.0,0.0,WomenWhoStutter_14_92.wav,0.0,0.0,1,1,0,1,1
2463,0.0,0.0,0.0,FluencyBank_024_92.wav,1.0,0.0,0,1,1,1,1
2464,0.0,0.0,0.0,FluencyBank_173_20.wav,1.0,0.0,1,1,0,1,1
2465,0.0,0.0,0.0,FluencyBank_193_1.wav,1.0,0.0,1,0,1,1,1
2466,0.0,0.0,0.0,FluencyBank_121_140.wav,0.0,0.0,1,1,1,1,0
2467,0.0,0.0,1.0,FluencyBank_089_116.wav,0.0,1.0,1,1,1,0,1
2468,0.0,0.0,0.0,FluencyBank_063_159.wav,0.0,0.0,0,1,1,1,1
2469,0.0,0.0,0.0,FluencyBank_118_60.wav,1.0,0.0,1,1,1,0,1
2470,0.0,0.0,0.0,FluencyBank_063_152.wav,1.0,0.0,1,0,1,1,1
2471,0.0,0.0,0.0,FluencyBank_098_115.wav,1.0,0.0,1,1,0,1,1
2472,0.0,0.0,0.0,FluencyBank_081_25.wav,0.0,1.0,1,1,1,1,0
2473,0.0,1.0,0.0,StutterTalk_25_95.wav,0.0,0.0,1,1,1,1,0
2474,0.0,0.0,0.0,FluencyBank_071_36.wav,1.0,0.0,1,1,0,1,1
2475,0.0,0.0,0.0,FluencyBank_017_22.wav,0.0,0.0,1,1,1,0,1
2476,1.0,0.0,0.0,StutteringIsCool_80_171.wav,0.0,0.0,0,1,1,1,1
2477,1.0,0.0,0.0,WomenWhoStutter_14_155.wav,0.0,0.0,1,1,1,0,1
2478,0.0,1.0,0.0,WomenWhoStutter_81_132.wav,0.0,0.0,1,1,1,1,0
2479,0.0,1.0,0.0,StutterTalk_74_34.wav,0.0,1.0,1,1,0,1,1
2480,0.0,1.0,0.0,WomenWhoStutter_1_18.wav,0.0,1.0,1,1,1,0,1
2481,0.0,0.0,0.0,FluencyBank_019_74.wav,0.0,1.0,1,1,1,1,0
2482,0.0,0.0,0.0,FluencyBank_010_64.wav,1.0,0.0,0,1,1,1,1
2483,0.0,0.0,0.0,FluencyBank_081_55.wav,1.0,0.0,1,1,1,1,0
2484,0.0,0.0,1.0,FluencyBank_111_111.wav,1.0,0.0,0,1,1,1,1
2485,0.0,0.0,0.0,FluencyBank_099_93.wav,1.0,0.0,1,1,0,1,1
2486,0.0,0.0,0.0,FluencyBank_230_92.wav,1.0,0.0,1,1,1,0,1
2487,0.0,1.0,0.0,MyStutteringLife_27_0.wav,0.0,0.0,1,0,1,1,1
2488,1.0,0.0,1.0,HeStutters_6_107.wav,0.0,0.0,1,1,1,0,1
2489,0.0,0.0,0.0,FluencyBank_016_55.wav,1.0,0.0,0,1,1,1,1
2490,0.0,0.0,1.0,FluencyBank_219_36.wav,1.0,0.0,1,1,1,0,1
2491,0.0,0.0,0.0,FluencyBank_017_54.wav,1.0,0.0,1,1,1,1,0
2492,1.0,0.0,1.0,FluencyBank_081_99.wav,0.0,0.0,0,1,1,1,1
2493,0.0,0.0,0.0,FluencyBank_016_26.wav,0.0,1.0,0,1,1,1,1
2494,0.0,1.0,0.0,FluencyBank_098_3.wav,0.0,1.0,1,1,1,1,0
2495,0.0,0.0,0.0,FluencyBank_098_103.wav,1.0,0.0,1,1,0,1,1
2496,0.0,1.0,0.0,WomenWhoStutter_66_33.wav,0.0,0.0,0,1,1,1,1
2497,0.0,1.0,0.0,FluencyBank_076_8.wav,0.0,0.0,1,1,1,0,1
2498,0.0,0.0,0.0,FluencyBank_016_10.wav,1.0,0.0,1,1,1,0,1
2499,0.0,0.0,0.0,FluencyBank_017_44.wav,0.0,0.0,1,1,0,1,1
2500,1.0,1.0,0.0,WomenWhoStutter_43_38.wav,0.0,0.0,1,0,1,1,1
2501,0.0,0.0,0.0,FluencyBank_024_74.wav,1.0,0.0,1,1,0,1,1
2502,0.0,0.0,0.0,FluencyBank_063_73.wav,0.0,0.0,1,0,1,1,1
2503,0.0,0.0,1.0,FluencyBank_016_74.wav,1.0,0.0,1,1,0,1,1
2504,0.0,1.0,1.0,FluencyBank_099_137.wav,0.0,0.0,1,1,1,0,1
2505,0.0,1.0,0.0,FluencyBank_173_12.wav,0.0,0.0,1,0,1,1,1
2506,0.0,1.0,0.0,FluencyBank_010_38.wav,0.0,0.0,1,1,1,0,1
2507,0.0,1.0,0.0,WomenWhoStutter_31_28.wav,0.0,0.0,1,0,1,1,1
2508,0.0,0.0,1.0,FluencyBank_147_8.wav,1.0,0.0,0,1,1,1,1
2509,0.0,0.0,0.0,FluencyBank_071_53.wav,0.0,1.0,1,1,1,0,1
2510,0.0,0.0,1.0,FluencyBank_179_62.wav,1.0,0.0,0,1,1,1,1
2511,1.0,0.0,1.0,StutteringIsCool_46_5.wav,0.0,0.0,1,1,1,1,0
2512,0.0,0.0,0.0,FluencyBank_118_84.wav,1.0,0.0,0,1,1,1,1
2513,0.0,0.0,0.0,FluencyBank_230_50.wav,1.0,0.0,1,1,1,1,0
2514,0.0,0.0,1.0,FluencyBank_178_20.wav,1.0,0.0,1,1,1,0,1
2515,1.0,0.0,0.0,StutteringIsCool_46_108.wav,1.0,0.0,1,1,1,0,1
2516,0.0,0.0,0.0,FluencyBank_109_20.wav,1.0,0.0,0,1,1,1,1
2517,0.0,0.0,1.0,FluencyBank_178_26.wav,1.0,0.0,1,1,1,0,1
2518,0.0,0.0,0.0,FluencyBank_081_57.wav,1.0,0.0,1,1,1,0,1
2519,0.0,0.0,0.0,FluencyBank_076_3.wav,1.0,0.0,1,1,1,0,1
2520,0.0,0.0,0.0,FluencyBank_017_59.wav,1.0,0.0,1,1,1,1,0
2521,0.0,0.0,1.0,FluencyBank_132_83.wav,1.0,0.0,1,1,0,1,1
2522,0.0,1.0,1.0,StutterTalk_6_184.wav,0.0,0.0,0,1,1,1,1
2523,0.0,0.0,0.0,FluencyBank_031_46.wav,1.0,0.0,1,0,1,1,1
2524,1.0,0.0,0.0,WomenWhoStutter_50_196.wav,0.0,0.0,1,1,0,1,1
2525,1.0,0.0,1.0,FluencyBank_076_72.wav,0.0,0.0,1,0,1,1,1
2526,0.0,0.0,0.0,FluencyBank_173_64.wav,0.0,1.0,1,1,0,1,1
2527,0.0,0.0,1.0,FluencyBank_179_24.wav,1.0,0.0,1,0,1,1,1
2528,1.0,0.0,0.0,FluencyBank_081_145.wav,0.0,0.0,1,1,1,1,0
2529,0.0,1.0,1.0,WomenWhoStutter_15_25.wav,0.0,0.0,1,1,1,1,0
2530,0.0,0.0,1.0,FluencyBank_031_47.wav,1.0,0.0,0,1,1,1,1
2531,1.0,0.0,0.0,MyStutteringLife_34_16.wav,0.0,0.0,1,0,1,1,1
2532,1.0,1.0,0.0,HeStutters_15_132.wav,0.0,1.0,1,1,1,0,1
2533,0.0,0.0,0.0,FluencyBank_097_149.wav,1.0,0.0,1,1,0,1,1
2534,0.0,0.0,0.0,FluencyBank_017_7.wav,1.0,0.0,1,1,1,1,0
2535,0.0,0.0,0.0,FluencyBank_024_152.wav,0.0,0.0,1,1,1,1,0
2536,0.0,0.0,0.0,FluencyBank_010_37.wav,1.0,0.0,0,1,1,1,1
2537,0.0,0.0,1.0,FluencyBank_089_52.wav,0.0,1.0,1,1,1,1,0
2538,0.0,0.0,0.0,FluencyBank_118_34.wav,1.0,0.0,0,1,1,1,1
2539,1.0,0.0,0.0,FluencyBank_118_73.wav,0.0,0.0,1,1,1,0,1
2540,0.0,0.0,0.0,FluencyBank_107_84.wav,1.0,0.0,1,1,0,1,1
2541,0.0,0.0,0.0,FluencyBank_046_100.wav,1.0,0.0,1,1,0,1,1
2542,0.0,0.0,0.0,FluencyBank_107_63.wav,1.0,0.0,1,1,0,1,1
2543,0.0,0.0,0.0,FluencyBank_046_2.wav,1.0,0.0,1,1,1,1,0
2544,0.0,1.0,0.0,FluencyBank_046_72.wav,0.0,0.0,1,1,1,1,0
2545,0.0,0.0,1.0,FluencyBank_230_15.wav,1.0,0.0,1,0,1,1,1
2546,0.0,1.0,0.0,FluencyBank_071_112.wav,0.0,1.0,1,0,1,1,1
2547,0.0,0.0,1.0,FluencyBank_230_117.wav,1.0,0.0,0,1,1,1,1
2548,1.0,1.0,1.0,FluencyBank_098_68.wav,0.0,0.0,1,1,1,0,1
2549,0.0,0.0,0.0,FluencyBank_178_23.wav,1.0,0.0,0,1,1,1,1
2550,0.0,0.0,0.0,FluencyBank_121_18.wav,1.0,0.0,1,0,1,1,1
2551,1.0,1.0,0.0,FluencyBank_985_54.wav,0.0,0.0,0,1,1,1,1
2552,0.0,0.0,1.0,FluencyBank_017_47.wav,1.0,0.0,1,0,1,1,1
2553,0.0,0.0,0.0,FluencyBank_024_172.wav,1.0,0.0,1,1,1,0,1
2554,0.0,1.0,0.0,WomenWhoStutter_3_20.wav,0.0,0.0,1,1,1,0,1
2555,0.0,0.0,0.0,FluencyBank_046_84.wav,1.0,0.0,1,1,1,0,1
2556,0.0,0.0,0.0,FluencyBank_230_57.wav,1.0,0.0,0,1,1,1,1
2557,1.0,1.0,0.0,StutterTalk_33_140.wav,0.0,0.0,1,1,1,1,0
2558,0.0,0.0,0.0,FluencyBank_093_24.wav,1.0,0.0,1,1,1,0,1
2559,0.0,0.0,0.0,FluencyBank_019_63.wav,1.0,0.0,0,1,1,1,1
2560,0.0,0.0,1.0,FluencyBank_193_70.wav,0.0,0.0,1,1,1,0,1
2561,0.0,0.0,0.0,FluencyBank_024_17.wav,1.0,0.0,1,1,0,1,1
2562,0.0,0.0,0.0,FluencyBank_111_15.wav,1.0,0.0,1,1,1,1,0
2563,0.0,0.0,0.0,FluencyBank_024_123.wav,1.0,0.0,0,1,1,1,1
2564,0.0,0.0,1.0,FluencyBank_098_39.wav,0.0,1.0,0,1,1,1,1
2565,1.0,0.0,0.0,WomenWhoStutter_39_152.wav,0.0,0.0,0,1,1,1,1
2566,1.0,0.0,1.0,WomenWhoStutter_30_1.wav,0.0,0.0,1,1,0,1,1
2567,0.0,0.0,1.0,FluencyBank_024_191.wav,1.0,0.0,1,0,1,1,1
2568,0.0,1.0,0.0,WomenWhoStutter_42_239.wav,0.0,0.0,1,1,0,1,1
2569,0.0,1.0,0.0,MyStutteringLife_32_22.wav,0.0,0.0,1,1,0,1,1
2570,0.0,0.0,0.0,FluencyBank_097_72.wav,1.0,0.0,1,1,0,1,1
2571,0.0,0.0,0.0,FluencyBank_111_148.wav,1.0,0.0,1,1,1,1,0
2572,0.0,0.0,1.0,FluencyBank_031_39.wav,1.0,0.0,1,1,1,1,0
2573,0.0,0.0,1.0,FluencyBank_099_8.wav,1.0,0.0,1,1,1,0,1
2574,0.0,0.0,1.0,FluencyBank_087_3.wav,0.0,1.0,1,0,1,1,1
2575,0.0,1.0,0.0,FluencyBank_097_97.wav,0.0,0.0,1,0,1,1,1
2576,0.0,0.0,0.0,FluencyBank_178_15.wav,1.0,0.0,0,1,1,1,1
2577,0.0,0.0,0.0,FluencyBank_985_15.wav,0.0,1.0,1,1,1,0,1
2578,0.0,1.0,0.0,StutteringIsCool_3_39.wav,0.0,1.0,1,0,1,1,1
2579,0.0,0.0,0.0,FluencyBank_024_56.wav,0.0,1.0,1,1,1,1,0
2580,0.0,0.0,1.0,FluencyBank_178_110.wav,0.0,1.0,1,1,1,1,0
2581,0.0,0.0,0.0,FluencyBank_132_48.wav,0.0,1.0,1,1,1,1,0
2582,0.0,0.0,1.0,FluencyBank_017_2.wav,0.0,1.0,1,1,0,1,1
2583,1.0,0.0,1.0,FluencyBank_087_69.wav,0.0,0.0,1,1,1,1,0
2584,0.0,0.0,1.0,FluencyBank_096_49.wav,1.0,0.0,1,1,1,1,0
2585,0.0,0.0,0.0,FluencyBank_024_162.wav,1.0,0.0,0,1,1,1,1
2586,0.0,0.0,0.0,FluencyBank_109_44.wav,1.0,0.0,1,1,1,0,1
2587,0.0,0.0,1.0,FluencyBank_173_51.wav,0.0,1.0,1,1,1,1,0
2588,0.0,0.0,0.0,FluencyBank_230_73.wav,1.0,0.0,0,1,1,1,1
2589,0.0,0.0,0.0,FluencyBank_097_17.wav,0.0,1.0,1,1,0,1,1
2590,0.0,0.0,0.0,FluencyBank_219_56.wav,1.0,0.0,1,1,1,0,1
2591,1.0,0.0,1.0,StutteringIsCool_46_79.wav,0.0,0.0,1,0,1,1,1
2592,0.0,0.0,1.0,FluencyBank_218_74.wav,0.0,1.0,1,1,0,1,1
2593,1.0,0.0,0.0,HeStutters_8_31.wav,0.0,0.0,1,1,1,1,0
2594,0.0,0.0,0.0,FluencyBank_063_100.wav,0.0,1.0,0,1,1,1,1
2595,1.0,0.0,0.0,FluencyBank_099_44.wav,0.0,0.0,1,1,1,1,0
2596,0.0,1.0,0.0,FluencyBank_024_107.wav,0.0,0.0,1,1,1,1,0
2597,0.0,0.0,0.0,FluencyBank_081_53.wav,0.0,1.0,1,1,0,1,1
2598,1.0,0.0,0.0,FluencyBank_132_76.wav,0.0,0.0,1,1,1,1,0
2599,0.0,0.0,0.0,FluencyBank_118_26.wav,1.0,0.0,1,1,1,1,0
2600,0.0,1.0,0.0,StutteringIsCool_82_167.wav,0.0,0.0,1,1,1,1,0
2601,1.0,0.0,0.0,WomenWhoStutter_61_2.wav,0.0,0.0,1,0,1,1,1
2602,0.0,0.0,1.0,FluencyBank_111_83.wav,1.0,0.0,1,0,1,1,1
2603,1.0,0.0,0.0,FluencyBank_219_83.wav,0.0,0.0,1,1,0,1,1
2604,0.0,1.0,0.0,MyStutteringLife_35_155.wav,0.0,1.0,0,1,1,1,1
2605,0.0,0.0,0.0,FluencyBank_178_161.wav,1.0,0.0,0,1,1,1,1
2606,0.0,0.0,0.0,FluencyBank_046_89.wav,1.0,0.0,1,0,1,1,1
2607,0.0,0.0,0.0,FluencyBank_121_102.wav,0.0,1.0,1,1,1,1,0
2608,0.0,0.0,1.0,FluencyBank_178_19.wav,1.0,0.0,0,1,1,1,1
2609,0.0,0.0,0.0,FluencyBank_099_16.wav,0.0,1.0,1,1,1,0,1
2610,0.0,0.0,0.0,FluencyBank_111_127.wav,1.0,0.0,1,1,1,1,0
2611,0.0,1.0,0.0,StutteringIsCool_79_25.wav,0.0,0.0,0,1,1,1,1
2612,0.0,0.0,0.0,FluencyBank_097_89.wav,0.0,0.0,1,1,1,1,0
2613,1.0,0.0,0.0,FluencyBank_024_14.wav,0.0,0.0,1,1,1,0,1
2614,1.0,0.0,0.0,FluencyBank_096_61.wav,0.0,1.0,1,1,0,1,1
2615,0.0,0.0,0.0,FluencyBank_097_99.wav,0.0,0.0,1,0,1,1,1
2616,1.0,0.0,0.0,StutteringIsCool_82_18.wav,0.0,0.0,1,1,0,1,1
2617,0.0,0.0,0.0,FluencyBank_076_69.wav,0.0,0.0,1,1,1,1,0
2618,0.0,1.0,0.0,WomenWhoStutter_19_202.wav,0.0,1.0,1,1,1,1,0
2619,0.0,0.0,0.0,FluencyBank_071_23.wav,0.0,1.0,1,1,1,0,1
2620,1.0,0.0,0.0,FluencyBank_111_82.wav,0.0,0.0,1,1,1,0,1
2621,0.0,1.0,0.0,FluencyBank_219_60.wav,0.0,0.0,1,0,1,1,1
2622,0.0,0.0,0.0,FluencyBank_099_39.wav,1.0,0.0,1,0,1,1,1
2623,0.0,0.0,0.0,FluencyBank_179_69.wav,0.0,1.0,0,1,1,1,1
2624,1.0,0.0,0.0,FluencyBank_071_13.wav,0.0,0.0,1,1,0,1,1
2625,0.0,0.0,1.0,FluencyBank_063_47.wav,0.0,1.0,1,1,1,1,0
2626,0.0,0.0,0.0,FluencyBank_096_25.wav,1.0,0.0,1,1,1,1,0
2627,1.0,0.0,0.0,FluencyBank_093_11.wav,0.0,0.0,1,1,1,1,0
2628,0.0,1.0,0.0,WomenWhoStutter_0_15.wav,0.0,0.0,1,1,1,0,1
2629,0.0,1.0,0.0,FluencyBank_019_17.wav,0.0,0.0,1,1,1,1,0
2630,0.0,0.0,0.0,FluencyBank_063_162.wav,1.0,0.0,1,1,1,0,1
2631,0.0,0.0,0.0,FluencyBank_089_45.wav,1.0,0.0,1,1,1,1,0
2632,0.0,0.0,1.0,FluencyBank_089_133.wav,1.0,0.0,0,1,1,1,1
2633,0.0,0.0,0.0,FluencyBank_099_58.wav,0.0,0.0,1,1,1,0,1
2634,0.0,0.0,1.0,FluencyBank_099_178.wav,0.0,1.0,1,1,1,0,1
2635,0.0,1.0,1.0,FluencyBank_173_18.wav,0.0,0.0,1,0,1,1,1
2636,0.0,0.0,0.0,FluencyBank_087_44.wav,1.0,0.0,1,1,1,1,0
2637,0.0,0.0,0.0,FluencyBank_219_79.wav,1.0,0.0,1,0,1,1,1
2638,0.0,0.0,0.0,FluencyBank_121_110.wav,1.0,0.0,1,1,0,1,1
2639,0.0,0.0,0.0,FluencyBank_097_38.wav,1.0,0.0,1,1,1,0,1
2640,0.0,0.0,0.0,FluencyBank_076_32.wav,1.0,0.0,1,1,1,1,0
2641,0.0,0.0,0.0,FluencyBank_024_26.wav,1.0,0.0,0,1,1,1,1
2642,1.0,1.0,1.0,StutteringIsCool_82_96.wav,0.0,0.0,1,1,1,0,1
2643,0.0,0.0,0.0,FluencyBank_178_103.wav,1.0,0.0,1,0,1,1,1
2644,0.0,1.0,0.0,WomenWhoStutter_99_70.wav,0.0,0.0,1,1,1,1,0
2645,0.0,0.0,0.0,FluencyBank_024_145.wav,1.0,0.0,1,0,1,1,1
2646,0.0,1.0,1.0,WomenWhoStutter_21_64.wav,0.0,0.0,1,1,1,1,0
2647,1.0,0.0,1.0,FluencyBank_081_2.wav,0.0,0.0,1,0,1,1,1
2648,1.0,0.0,0.0,StutteringIsCool_41_15.wav,0.0,0.0,0,1,1,1,1
2649,0.0,0.0,0.0,FluencyBank_121_14.wav,0.0,0.0,1,1,1,0,1
2650,0.0,0.0,0.0,FluencyBank_985_80.wav,1.0,0.0,1,1,1,1,0
2651,0.0,0.0,0.0,FluencyBank_093_55.wav,1.0,0.0,1,1,1,0,1
2652,0.0,0.0,0.0,FluencyBank_098_127.wav,0.0,1.0,1,1,0,1,1
2653,0.0,0.0,1.0,FluencyBank_063_142.wav,0.0,1.0,1,1,1,1,0
2654,0.0,1.0,0.0,WomenWhoStutter_57_122.wav,0.0,0.0,1,1,1,1,0
2655,0.0,0.0,1.0,FluencyBank_046_53.wav,0.0,1.0,1,1,0,1,1
2656,0.0,0.0,0.0,FluencyBank_098_113.wav,1.0,0.0,1,1,1,1,0
2657,0.0,0.0,0.0,FluencyBank_089_77.wav,0.0,0.0,1,1,1,1,0
2658,0.0,0.0,0.0,FluencyBank_089_0.wav,0.0,0.0,1,1,0,1,1
2659,0.0,1.0,0.0,HeStutters_5_181.wav,0.0,0.0,1,0,1,1,1
2660,0.0,0.0,1.0,FluencyBank_219_118.wav,1.0,0.0,1,1,1,1,0
2661,0.0,0.0,1.0,FluencyBank_093_54.wav,0.0,1.0,0,1,1,1,1
2662,0.0,0.0,0.0,FluencyBank_024_63.wav,1.0,0.0,0,1,1,1,1
2663,0.0,0.0,0.0,FluencyBank_193_92.wav,0.0,1.0,1,0,1,1,1
2664,1.0,0.0,0.0,WomenWhoStutter_39_150.wav,0.0,0.0,0,1,1,1,1
2665,0.0,0.0,0.0,FluencyBank_118_90.wav,1.0,0.0,1,0,1,1,1
2666,0.0,0.0,0.0,FluencyBank_081_137.wav,1.0,0.0,0,1,1,1,1
2667,0.0,0.0,0.0,FluencyBank_099_119.wav,1.0,0.0,1,1,0,1,1
2668,0.0,0.0,0.0,FluencyBank_046_122.wav,1.0,0.0,1,0,1,1,1
2669,0.0,0.0,0.0,FluencyBank_076_92.wav,1.0,0.0,0,1,1,1,1
2670,0.0,0.0,0.0,FluencyBank_218_83.wav,0.0,0.0,1,1,1,0,1
2671,0.0,0.0,0.0,FluencyBank_081_23.wav,1.0,0.0,1,1,1,0,1
2672,0.0,0.0,0.0,FluencyBank_230_166.wav,1.0,0.0,1,1,1,0,1
2673,0.0,0.0,0.0,FluencyBank_096_28.wav,0.0,1.0,1,0,1,1,1
2674,0.0,0.0,0.0,FluencyBank_230_167.wav,1.0,0.0,0,1,1,1,1
2675,0.0,0.0,0.0,FluencyBank_111_20.wav,0.0,1.0,1,1,1,1,0
2676,0.0,0.0,0.0,FluencyBank_096_66.wav,1.0,0.0,1,1,0,1,1
2677,1.0,0.0,0.0,FluencyBank_121_70.wav,1.0,0.0,1,1,1,0,1
2678,1.0,0.0,0.0,WomenWhoStutter_21_121.wav,0.0,0.0,1,1,0,1,1
2679,0.0,0.0,0.0,FluencyBank_063_54.wav,1.0,0.0,1,1,0,1,1
